id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户
4402538637707833,I142zwl9T,转发微博,,,,2019-08-07,iPhone X,2,1,0,,,False,1906286443,钟文泽,4398336506996911,HFgbgtmdp,【搞机零距离：华为首款商用5G手机首发体验 居然能流畅玩LOL？】 华为首款5G双模手机 Mate 20 X (5G）今天正式发布，这款手机也是目前唯一的一款同时支持 SA 独立组网与 NSA 非独立组网的 5G 手机。至于这两个英文单词什么意思，视频里我用五句话进行了总结。 关于 5G 能干什么？大家都知道 5G 速度快，但其实“快”只是基础，在极速的网络传输下，会有更多的应用场景出现。在这期视频里，我带大家来体验一下 5G 云电脑体验。通过手机访问云端，来实现手机处理文档，甚至是手机玩 LOL 英雄联盟这种桌面型的游戏。 相信看完视频，大家会对 Mate 20 X (5G) 以及 5G 网络有着更清晰的了解。 钟文泽并不胖的秒拍视频,,"http://miaopai.video.weibocdn.com/ZT03DjQUlx07vIZlmixW0104020104fn0E013?Expires=1581030545&ssig=bY1wwkWEuK&KID=unistore,video",,2019-07-26,微博  weibo.com,2277,1363,4398,,
4402208692801231,I0VspbKJ9,嘿嘿,,,,2019-08-06,iPhone X,3,3,0,,,False,,,4397962275206081,HF6rFlQl3,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2019-07-25,,0,0,0,,
4401622581006959,I0Gd44dXh,转发微博,,,,2019-08-04,iPhone X,298,71,19,,,False,2656274875,央视新闻,4401559745706765,I0EzInWAB,#五星红旗有14亿护旗手#转发！我是护旗手！ ,https://wx2.sinaimg.cn/large/9e5389bbly1g5nl8ezzf4j20lb0gsmxk.jpg,,,2019-08-04,微博 weibo.com,4836876,545573,10473942,五星红旗有14亿护旗手,
4401560136549322,I0EAlrtMe,转发微博,,,,2019-08-04,iPhone X,10,1,1,,,False,3097378697,ZEALER,4401535619988975,I0DWNFUAv,红人节2019,,,,2019-08-04,V影响力峰会,259,33,4,,
4401560107002301,I0EAitnCl,转发微博,,,,2019-08-04,iPhone X,1,1,0,,,False,,,4401535628809264,I0DWOAXGU,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2019-08-04,,0,0,0,,
4401560089765823,I0EAgEYxh,转发微博,,,,2019-08-04,iPhone X,3,2,0,,,False,1906286443,钟文泽,4401535636797588,I0DWPswmw,红人节2019,,,,2019-08-04,V影响力峰会,1045,114,14,,
4401560005968296,I0EA8p2CQ,转发微博,,,,2019-08-04,iPhone X,2,1,0,,,False,1758102755,魏布斯,4401535650177077,I0DWR0K45,红人节2019,,,,2019-08-04,V影响力峰会,259,60,5,,
4401559460954883,I0Ezg40pl,转发微博,,,,2019-08-04,iPhone X,1,1,0,,,False,,,4401535645614644,I0DWQnyCM,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2019-08-04,,0,0,0,,
4401559385756547,I0Ez8o9xx,@趣评测詹志斌,,,,2019-08-04,iPhone X,3,2,0,,趣评测詹志斌,False,1783497251,李杰灵,4401535641412066,I0DWQ5Vlg,红人节2019  抽奖详情 ,,,,2019-08-04,V影响力峰会,717,1007,1951,,
4401348902796868,I0z5EbJAM,转发微博,,,,2019-08-03,iPhone X,4,1,0,,,False,2054300185,虎扑的步行街,4401283354432321,I0xnViB33,女朋友给我的惊喜什么水平？（内容可能引起不适，慎点）--虎扑帖ID：28789002  虎扑的步行街的微博视频 ,,"http://f.video.weibocdn.com/001dRB1zlx07vVZagVbG01041201efqv0E010.mp4?label=mp4_720p&template=1280x720.24.0&trans_finger=3e5d616a0b846b231c063771e4afedd3&Expires=1581030546&ssig=V%2FafeTx4Sz&KID=unistore,video",,2019-08-03,微博视频,2114,719,332,,
4400545030558924,I0eb52loU,万一,,,,2019-08-01,iPhone X,2,1,0,,,False,3097378697,ZEALER,4397639640198679,HEY3i0PGv,三万元一套耳机是什么一种体验？法兰奇近日体验了一款近乎极致的耳机，转发并关注@ZEALER中国 和@爱摇滚的法兰奇 ，即可参加抽奖，我们送出他们价值 14999 的 U12t 12 单元监听耳机一副。 近乎极致的耳机 Fourté Noir  抽奖详情 ,,,,2019-07-24,微博 weibo.com,325,823,1599,,"ZEALER中国,爱摇滚的法兰奇"
4399840974879578,HFTjPktoS,分享图片 ,https://wx1.sinaimg.cn/large/43e5425dly1g5i3v83upgj20u01iz0wc.jpg,,,2019-07-30,iPhone X,79,24,0,,,True
4399652051301109,HFOp75stD,转发微博,,,,2019-07-30,iPhone X,8,3,0,,,False,2803301701,人民日报,4399528813498663,HFLcleGa3,《李鹏同志生平》受权发布。全文↓  李鹏同志生平 ,,,,2019-07-29,微博 weibo.com,13303,1316,3671,,
4398965719887662,HFwy7Fueq,在侧面坡度比较大的斜坡上行驶是不是开快一点比较安全//@李益斌:呵呵，也可以换成过期白酒对照表,,,,2019-07-28,iPhone X,8,2,1,,李益斌,False,1750270991,陈震同学,4398945155380004,HFw0XmzAg,关于侧坡角度，的确是这样的，同学们可以知晓一下～ 天津·天津V1汽车世界 ,https://wx1.sinaimg.cn/large/6853040fly1g5f8zfp5x6j20v90r7q72.jpg,,天津·天津V1汽车世界,2019-07-28,HUAWEI P30 Pro,817,95,53,,
4397845400139317,HF3pa0Af3,转发微博,,,,2019-07-25,iPhone X,3,1,0,,,False,2184853833,趣评测詹志斌,4395159128949620,HDVwsBycI,#趣拍VLOG#深圳华强北附近租房现状，我们找了几百到2万不等多个不同价位的房子，给即将想要来大城市的你们租房一些参考，现实的确挺残酷的，希望大家能看到最后，希望能够给你们些有用的建议。  趣评测詹志斌的微博视频  抽奖详情 ,,"http://f.us.sinaimg.cn/003SZbODlx07vv1Wk2U001041208EqZ00E040.mp4?label=mp4_720p&template=1440x720.23.0&trans_finger=a87da1c6178d5444b62c5ada7e5dbbce&Expires=1581030547&ssig=IeTmP5R9sa&KID=unistore,video",,2019-07-17,微博视频,6509,4594,8862,趣拍VLOG,
4396556427984650,HEvSaxvaG,太猛了，这么快就收到啦！@魏布斯 武汉 ,https://wx2.sinaimg.cn/large/43e5425dly1g57mmpgxwjj23402c01kx.jpg,,武汉,2019-07-21,iPhone X,599,95,2,,魏布斯,True
4396252227252818,HEnXwuqMW,哈哈，怎么说呢，不嫌多//@魏布斯:介于之前有网友说嫌弃「60片」太少，所以没有转发原微博。因此我决定，给这位中奖朋友寄送大包装的200片~,,,,2019-07-20,iPhone X,22,3,0,,魏布斯,False,1758102755,魏布斯,4393577548932211,HDgnwBtFV,想问问大家，抽一盒湿巾，关注@魏布斯 并转发本条微博，7天后通过@微博抽奖平台 抽出，不过滤。主要是看看有多少和我一样爱干净的？ （不含手、胳膊、桌子、空气、光）  抽奖详情 ,https://wx2.sinaimg.cn/large/68ca84e3ly1g4y4iu2vrxj234022o4qq.jpg,,,2019-07-13,iPhone XS Max,209,184,561,,"魏布斯,微博抽奖平台"
4396238637708139,HEnBBwleP,艾玛我终于不再是中奖绝缘体了！感谢金主@魏布斯，感谢@微博抽奖平台！一起分享我的喜悦吧>>> 微博抽奖平台 ,https://wx4.sinaimg.cn/large/b003b0edly1g56m58dnubj20ku170jyz.jpg,,,2019-07-20,微博抽奖平台,846,86,17,,"魏布斯,微博抽奖平台",True
4396181847658165,HEm80w8eN,参考一下,,,,2019-07-20,iPhone X,1,2,0,,,False,2184853833,趣评测詹志斌,4395159128949620,HDVwsBycI,#趣拍VLOG#深圳华强北附近租房现状，我们找了几百到2万不等多个不同价位的房子，给即将想要来大城市的你们租房一些参考，现实的确挺残酷的，希望大家能看到最后，希望能够给你们些有用的建议。  趣评测詹志斌的微博视频  抽奖详情 ,,"http://f.us.sinaimg.cn/003SZbODlx07vv1Wk2U001041208EqZ00E040.mp4?label=mp4_720p&template=1440x720.23.0&trans_finger=a87da1c6178d5444b62c5ada7e5dbbce&Expires=1581030547&ssig=IeTmP5R9sa&KID=unistore,video",,2019-07-17,微博视频,6509,4594,8862,趣拍VLOG,
4395145975372481,HDVbfmxCV,转发微博,,,,2019-07-17,iPhone X,0,1,0,,,False,,,4395142972800785,HDV6pbKBX,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2019-07-17,,0,0,0,,
4395136911742259,HDUWD7jeX,转发微博,,,,2019-07-17,iPhone X,0,1,0,,,False,,,4395092724827081,HDTNmkfK9,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2019-07-17,,0,0,0,,
4394665904362876,HDIGWiiYY,转发微博//@魏布斯:,,,,2019-07-16,Mac客户端,5,1,0,,魏布斯,False,1758102755,魏布斯,4393577548932211,HDgnwBtFV,想问问大家，抽一盒湿巾，关注@魏布斯 并转发本条微博，7天后通过@微博抽奖平台 抽出，不过滤。主要是看看有多少和我一样爱干净的？ （不含手、胳膊、桌子、空气、光）  抽奖详情 ,https://wx2.sinaimg.cn/large/68ca84e3ly1g4y4iu2vrxj234022o4qq.jpg,,,2019-07-13,iPhone XS Max,209,184,561,,"魏布斯,微博抽奖平台"
4394470852057430,HDDCl8Dem,没有烤箱怎么办？微波炉行么//@不太老:回复@不是不能等了:而且量有这么足吗，羊肉有这么真和高级吗//@不是不能等了:红柳串6块钱真不贵…在店里吃的铁签都五块了。//@不太老:然后要吃掉，一直放里面会坏。//@执菜叔叔炸号重生:放烤箱里就完事了吗？,,,,2019-07-16,iPhone X,41,9,1,,"不太老,不是不能等了,不是不能等了,不太老,执菜叔叔炸号重生",False,5781008098,不太老,4394437306537701,HDCKerqKN,新疆的羊肉串！红柳的每串40克才6元多！还是新疆著名的罗布羊，号称新疆最好吃的羊！全国包邮到家。在这：网页链接 ,"https://wx2.sinaimg.cn/large/006jewi6ly1g50v9iy4u7j30dw0dwgqz.jpg,https://wx1.sinaimg.cn/large/006jewi6ly1g50v9jko95j30dw0dwn11.jpg",,,2019-07-15,iPhone X,15,21,45,,
4393642422696841,HDi4abjzr,转发微博,,,,2019-07-13,iPhone X,0,1,0,,,False,1906286443,钟文泽,4390762374009936,HC58VgPao,收到了 dyplay 的新品 ANC Link Type-C主动降噪耳机。 这个耳机是一款有线降噪耳机，功能方面主打ANC主动降噪+Type-C接口，根据官方的资料降噪深度达到 25 dB。同时采用 MEMS 硅麦，结合麦克风降噪，方便更清晰通话。加上本身就是 Type-C接口，也不需要考虑充电和续航。外观方面黑色机身，橙红色点缀。除耳机自带耳塞，还有两副大小不同的耳塞套。 我对于降噪耳机一直是中立态度，一方面我觉得日常在降噪时会产生隔绝感，但另一方面，对于飞机火车这些交通工具，我又希望耳机有降噪功能，这样不用把音量扯到最大，伤害听力。另外大家念叨的比较多的几个降噪品牌，普遍耳机都比较大，看起来笨重，这也是我之前一直在降噪耳机购买中比较犹豫的一个主要原因。接下来几天会试试这款耳机的降噪效果。 另外 dyplay 还提供了两套ANC Sport运动降噪耳机（图9）和一套Type-C有线降噪耳机，转发这条微博+关注我，下周五抽三位同学送出奖品。 抽奖详情,"https://wx2.sinaimg.cn/large/719f9f6bly1g4p56rzjqlj21un18gk9u.jpg,https://wx4.sinaimg.cn/large/719f9f6bly1g4p56o6j4rj21un18g4ga.jpg,https://wx3.sinaimg.cn/large/719f9f6bly1g4p56pe9q7j21un18gtt0.jpg,https://wx4.sinaimg.cn/large/719f9f6bly1g4p56q35voj21un18gqpy.jpg,https://wx1.sinaimg.cn/large/719f9f6bly1g4p56qq2jrj21un18gtny.jpg,https://wx2.sinaimg.cn/large/719f9f6bly1g4p56r7m1gj21un18ggyj.jpg,https://wx3.sinaimg.cn/large/719f9f6bly1g4p56tp5ucj21un18gngl.jpg,https://wx1.sinaimg.cn/large/719f9f6bly1g4p56ujwyjj21un18gqe0.jpg,https://wx4.sinaimg.cn/large/719f9f6bly1g4p56vi2f5j21un18gari.jpg",,,2019-07-05,普通家庭 iPhone XS Max,296,361,1075,,
4393278403052002,HD8B2cNXQ,转发微博,,,,2019-07-12,iPhone X,0,1,0,,,False,,,4393265849554104,HD8gME5ss,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2019-07-12,,0,0,0,,
4392877759253678,HCYaPCPiS,转发微博,,,,2019-07-11,iPhone X,11,2,5,,,False,2320841425,搞某人,4392802085124171,HCWcMlv1V,纯手工高还原盖了一座房子，太强了未免。 最神奇的视频的微博视频 ,,"http://f.us.sinaimg.cn/000zcotLlx07vkCG5Sso01041206e1sj0E030.mp4?label=mp4_720p&template=1280x720.23.0&Expires=1581030548&ssig=cnPoRswnGL&KID=unistore,video",,2019-07-11,杠精,1703,310,2153,,
4391908702636313,HCyXQb3Pb,转发微博,,,,2019-07-08,iPhone X,5,1,3,,,False,2789080255,魔术师R,4391433186472453,HCmASr9Mp,卧槽，今天碰巧发现了一个巨牛逼的动态壁纸网站。Mac 电脑在 macOS Mojave 之后支持了一种特殊格式的动态壁纸显示，就是能够随着实际时间的变化，壁纸也跟着白天黑夜进行变化。网页链接 这个网站能够非常方便的下载到 5K 级别的动态壁纸资源（虽然目前还有点少），甚至还支持直接自己制作……具体的效果我做了几张动图来给大家展示一下：1.图一太空视角的地球2.图二很受欢迎的《你的名字。》其中直接下载后的壁纸资源如何使用？也非常简单：- 下载 heic 图片- 文件管理 - 前往 /Library/Desktop Pictures- 拖入下载的图片- 设置 - 动态壁纸 选择目标动态壁纸即可 相比于 win 平台那种使用视频制作的动态壁纸，Mac 平台的动态壁纸虽然是逐帧变化，但是资源占用更小，对桌面内容展示的干扰更少，有兴趣的赶紧去试试吧hha,"https://wx1.sinaimg.cn/large/a63dfcbfgy1g4ra8b41ngg20hs0aphdx.gif,https://wx2.sinaimg.cn/large/a63dfcbfgy1g4ra8tml7ng20hs0cc7wp.gif",,,2019-07-07,iPhone XS Max(银色),2508,571,4544,,
4390990628759390,HCb54AKIu,我在2019#超级红人节#活动中，为超红人气榜的 @手工耿 投出了宝贵10票！谁是你心目中的人气红人？猛戳#超级红人节#投票，最具人气红人由你决定！手工耿 ,,,,2019-07-06,微博品牌活动,46,12,2,"超级红人节,超级红人节",手工耿,True
4390770481598459,HC5m06HPB,转发微博,,,,2019-07-05,iPhone X,1,1,0,,,False,6791832651,萝卜合作社社长,4388863889438512,HBhKQDBo4,#萝卜合作社vlog# 第三期聊一个敏感话题，贴车衣，视频里敲了四次重点，希望大家可以正确领会精神。关注@萝卜合作社社长 转发这条微博，7月6日抽两个萝卜礼盒。 @陈震同学  @佳S同学  萝卜合作社社长的微博视频  抽奖详情 ,,"http://f.us.sinaimg.cn/000J0PImlx07v3k4dsrK01041202x8VI0E010.mp4?label=mp4_720p&template=1280x720.23.0&Expires=1581030548&ssig=5AR%2FN33ftK&KID=unistore,video",,2019-06-30,微博视频,97,60,117,萝卜合作社vlog,"萝卜合作社社长,陈震同学,佳S同学"
4390586981020710,HC0A24hx4,老七喝多了？@老七,,,,2019-07-05,iPhone X,16,5,1,,老七,False,2184853833,趣评测詹志斌,4390531431836658,HBZ8r7HNw,当你觉得生活糟糕透的时候，其实并没有那么糟糕 ,https://wx3.sinaimg.cn/large/823a3949gy1g4oeoaad1oj23402c01ky.jpg,,,2019-07-05,趣评测买的iPhone XS Max(金色),234,47,13,,
4390308630020676,HBTl505nu,我在2019#超级红人节#活动中，为超红人气榜的 @小白测评 投出了宝贵10票！谁是你心目中的人气红人？猛戳#超级红人节#投票，最具人气红人由你决定！小白测评 ,,,,2019-07-04,微博品牌活动,37,7,0,"超级红人节,超级红人节",小白测评,True
4389627001258507,HBBBG5hov,我在2019#超级红人节#活动中，为超红人气榜的 @老师好我叫何同学 投出了宝贵10票！谁是你心目中的人气红人？猛戳#超级红人节#投票，最具人气红人由你决定！老师好我叫何同学 ,,,,2019-07-02,微博品牌活动,355,77,24,"超级红人节,超级红人节",老师好我叫何同学,True
4388952817489912,HBk4hvqt2,#仓鼠阿芬# 今天的夜班餐是鸡蛋灌饼，真的不知道第一个人是怎么创作出这一道菜的，应该比武汉的油饼包烧麦要早很多，碳水带来的满足感不是脂肪能代替的，一口下去你就会感觉多巴胺在疯狂的分泌，胃肠兴奋得甚至有些颤抖，体重越大，责任越大，你只有全身心投入的把他送入你的消化系统才是对饼最大的尊重，不经审视的人生是不值得过的，希望大家都能实现自己的价值，共勉 武汉·江汉路,https://wx3.sinaimg.cn/large/43e5425dgy1g4jddhiat3j20pf0omqaw.jpg,,武汉·江汉路,2019-06-30,iPhone X,2224,339,142,仓鼠阿芬,,True
4388311777139391,HB3oltXht,今天我升级为VIP5了,,,,2019-06-29,微博会员中心,100,9,1,,,True
4388057131998799,HAWLD8nYH,万一呢,,,,2019-06-28,iPhone X,1,4,0,,,False,1766625894,博王子,4387945412745348,HATRrbwbO,2018年6月27日的那天，在不知道啥情况的情况下，正式开始了第一期Vlog的制作、拍摄（有几期是别人帮忙拍）和宣发工作。刚开始抱着玩一下的心态展开了#V博#的缓慢更新，初心是打算“用Vlog的方式去记录生活”，没想到，一做就是31期！鉴于最近真的忙，导致32期一直拖更，但无论如何，#V博#一定会进行下去的，因为生活都值得被记录！即日起，关注我并转发这条微博，在7月1日通过@微博抽奖平台 抽取一名幸运的朋友，送出全新的“Anker安克 超极充 充电器充电宝二合一”One个。国内的包邮送出，国外的邮费自理。咳咳，以我的转发量，等于白送+6。 抽奖详情,"https://wx2.sinaimg.cn/large/694c9266gy1g4fodzqqcpj21bi2cg1kz.jpg,https://wx1.sinaimg.cn/large/694c9266gy1g4foe3ofh0j21bi2cg7wj.jpg,https://wx2.sinaimg.cn/large/694c9266gy1g4fodxp1y3j21bi2cgb2b.jpg,https://wx4.sinaimg.cn/large/694c9266gy1g4foe61hjkj21bi2cg1kz.jpg,https://wx4.sinaimg.cn/large/694c9266gy1g4g5e8qp6uj23413411kz.jpg,https://wx4.sinaimg.cn/large/694c9266gy1g4foe8bynfj21bi2cgb2b.jpg,https://wx3.sinaimg.cn/large/694c9266gy1g4foeahtqoj21bi2cg4qr.jpg,https://wx1.sinaimg.cn/large/694c9266gy1g4foebe96oj21bi3ejha2.jpg,https://wx1.sinaimg.cn/large/694c9266gy1g4foec1qg1j21bi2yi1f6.jpg",,,2019-06-27,呼叫失败嘅iPhone XS Max,14,18,17,"V博,V博",微博抽奖平台
